CUS 0x3fbf,December,15,Accountant,27796.42,6,5
CUS 0x953c,September,30,Engineer,132872.72,3,3
CUS 0x953c,October,30,Engineer,132872.72,3,3
CUS 0x953c,November,30,Engineer,132872.72,3,3
CUS 0x953c,December,30,Engineer,132872.72,3,3
CUS 0x4aaa,September,42,Architect,140014.36,3,7
CUS 0x4aaa,October,42,Architect,140014.36,3,7
CUS 0x4aaa,November,42,Architect,140014.36,4,8
CUS 0x4aaa,December,42,       ,140014.36,4,8
CUS 0x2947,September,48,Accountant,37071.2,1636,6
CUS 0x2947,October,48,Accountant,37071.2,1,6
CUS 0x2947,November,48,Accountant,37071.2,1,6
CUS 0x2947,December,48,       ,37071.2,1,6
CUS 0x30e0,September,20,Entrepreneur,41735.55,0,3
CUS 0x30e0,October,20,Entrepreneur,41735.55,0,3
CUS 0x30e0,November,20,Entrepreneur,41735.55,0,3
CUS 0x30e0,December,21,Entrepreneur,41735.55,0,3
CUS 0xc3b7,September,38,Architect,40391.66,10,7
CUS 0xc3b7,October,38,Architect,40391.66,10,7
CUS 0xc3b7,November,38,Architect,40391.66,10,7
CUS 0xc3b7,December,38,Architect,40391.66,10,7
CUS 0x1e9b,September,19,Writer,7441.295,5,8
CUS 0x1e9b,October,19,Writer,7441.295,5,8
CUS 0x1e9b,November,19,Writer,7441.295,5,8
CUS 0x1e9b,December,19,Writer,7441.295,5,8
CUS 0x3b88,September,41,Scientist,19065.32,3,6
CUS 0x3b88,October,41,Scientist,19065.32,3,6
CUS 0x3b88,November,41,Scientist,19065.32,3,6
CUS 0x3b88,December,41,Scientist,19065.32,3,6
CUS 0xae51,September,46,Entrepreneur,24585.55,3,4
CUS 0xae51,October,47,Entrepreneur,24585.55,3,4
CUS 0xae51,November,47,Entrepreneur,24585.55,3,4
CUS 0xae51,December,47,Entrepreneur,24585.55,3,4
CUS 0xb7ef,September,27,Manager,15013.73,7,4
CUS 0xb7ef,October,27,Manager,15013.73,7,4
CUS 0xb7ef,November,4472,Manager,15013.73,7,4
CUS 0xb7ef,December,27,Manager,15013.73,7,4
CUS 0xb288,September,44,Journalist,126006.68,4,3
CUS 0xb288,October,44,Journalist,126006.68,4,3
CUS 0xb288,November,44,Journalist,126006.68,4,3
CUS 0xb288,December,44,Journalist,126006.68,4,3
CUS 0x7a22,September,49,Developer,102885.32,3,5
CUS 0x7a22,October,49,Developer,102885.32,3,5
CUS 0x7a22,November,50,Developer,102885.32,3,5
CUS 0x7a22,December,50,Developer,102885.32,3,5
CUS 0x9495,September,39,Teacher,34212.01,6,5
CUS 0x9495,October,39,Teacher,34212.01,6,5
CUS 0x9495,November,39,Teacher,34212.01,6,5
CUS 0x9495,December,39,Teacher,34212.01,6,5
CUS 0x64f1,September,26,Entrepreneur,118487.16,8,4
CUS 0x64f1,October,26,Entrepreneur,118487.16,8,4
CUS 0x64f1,November,26,Entrepreneur,118487.16,8,4
CUS 0x64f1,December,27,Entrepreneur,118487.16,8,4
CUS 0x6749,September,26,Mechanic,77418.52,7,9
CUS 0x6749,October,26,Mechanic,77418.52,7,9
CUS 0x6749,November,27,Mechanic,77418.52,7,9
CUS 0x6749,December,27,Mechanic,77418.52,736,9
CUS 0xc1c9,September,46,Architect,24199.24,3,7
CUS 0xc1c9,October,46,Architect,24199.24,3,7
CUS 0xc1c9,November,4022,Architect,24199.24,3,7
CUS 0xc1c9,December,46,Architect,24199.24,3,7
CUS 0x230a,September,48,Musician,28587.29,4,644
CUS 0x230a,October,48,Musician,28587.29,4,1
CUS 0x230a,November,48,Musician,28587.29,4,1
CUS 0x230a,December,48,Musician,28587.29,4,1
CUS 0x8928,September,32,Manager,16578.115,3,5
CUS 0x8928,October,32,Manager,16578.115,3,5
CUS 0x8928,November,32,Manager,16578.115,3,5
CUS 0x8928,December,32,Manager,16578.115,3,5
CUS 0x682f,September,20,Writer,74647.4,6,5
CUS 0x682f,October,21,Writer,74647.4,6,5
CUS 0x682f,November,21,Writer,74647.4,6,5
CUS 0x682f,December,21,Writer,74647.4,6,5
CUS 0x4831,September,43,Mechanic,34766.06,0,1
CUS 0x4831,October,43,Mechanic,34766.06,521,1
CUS 0x4831,November,44,Mechanic,34766.06,0,1
CUS 0x4831,December,44,Mechanic,34766.06,0,1
CUS 0x32a5,September,23,Engineer,16852.635,4,6
CUS 0x32a5,October,23,Engineer,16852.635,4,6
CUS 0x32a5,November,23,Engineer,16852.635,4,6
CUS 0x32a5,December,23,Engineer,16852.635,4,6
CUS 0x710f,September,21,Scientist,33502.1,7,9
CUS 0x710f,October,21,Scientist,33502.1,7,9
CUS 0x710f,November,21,Scientist,33502.1,7,9
CUS 0x710f,December,21,Scientist,33502.1,7,9
CUS 0xa54b,September,28,Media Manager,91690.53,2,6
CUS 0xa54b,October,28,Media Manager,91690.53,2,6
CUS 0xa54b,November,28,Media Manager,91690.53,2,6
CUS 0xa54b,December,28,Media Manager,91690.53,2,6
CUS 0x564a,September,37,Entrepreneur,30502.54,8,7
CUS 0x564a,October,37,Entrepreneur,30502.54,8,7
CUS 0x564a,November,37,Entrepreneur,30502.54,8,7
CUS 0x564a,December,37,Entrepreneur,30502.54,8,7
CUS 0xb000,September,21,Media Manager,30272.61,3,1365
CUS 0xb000,October,21,Media Manager,30272.61,3,1092
CUS 0xb000,November,21,Media Manager,30272.61,3,3
CUS 0xb000,December,21,       ,30272.61,3,3
CUS 0x2584,September,31,Accountant,59971.42,8,5
CUS 0x2584,October,31,Accountant,59971.42,8,5
CUS 0x2584,November,31,Accountant,59971.42,8,5
CUS 0x2584,December,32,Accountant,59971.42,8,1289
CUS 0x5a3f,September,33,Accountant,42220.39,1,4
CUS 0x5a3f,October,33,Accountant,42220.39,1,4
CUS 0x5a3f,November,4576,Accountant,42220.39,1,4
CUS 0x5a3f,December,33,       ,42220.39,1,4
CUS 0xc341,September,51,       ,43581.13,4,3
CUS 0xc341,October,51,Architect,43581.13,4,3
CUS 0xc341,November,51,Architect,43581.13,4,3
CUS 0xc341,December,52,Architect,43581.13,4,3
CUS 0x1a96,September,50,Media Manager,28681.38,3,5
CUS 0x1a96,October,50,Media Manager,28681.38,3,5
CUS 0x1a96,November,50,Media Manager,28681.38,3,5
CUS 0x1a96,December,50,Media Manager,28681.38,3,5
CUS 0xb7a1,September,34,Doctor,35376.32,8,3
CUS 0xb7a1,October,34,Doctor,35376.32,8,3
CUS 0xb7a1,November,34,Doctor,35376.32,8,3
CUS 0xb7a1,December,34,Doctor,35376.32,8,3
CUS 0x31d5,September,49,Doctor,15488.885,0,4
CUS 0x31d5,October,49,Doctor,15488.885,0,4
CUS 0x31d5,November,49,Doctor,15488.885,0,4
CUS 0x31d5,December,49,Doctor,15488.885,0,4
CUS 0x45f7,September,26,Entrepreneur,19853.35,7,4
CUS 0x45f7,October,26,Entrepreneur,19853.35,7,4
CUS 0x45f7,November,26,Entrepreneur,19853.35,7,4
CUS 0x45f7,December,27,Entrepreneur,19853.35,7,4
CUS 0x6617,September,33,Writer,115643.01,3,7
CUS 0x6617,October,33,Writer,115643.01,3,7
CUS 0x6617,November,33,Writer,115643.01,3,7
CUS 0x6617,December,33,       ,115643.01,3,7
CUS 0x5b80,September,45,Journalist,7512.225,7,7
CUS 0x5b80,October,45,Journalist,7512.225,7,7
CUS 0x5b80,November,45,Journalist,7512.225,7,7
CUS 0x5b80,December,45,Journalist,7512.225,7,7
CUS 0xa548,September,-500,Mechanic,35161.46,10,8
CUS 0xa548,October,16,Mechanic,35161.46,10,8
CUS 0xa548,November,16,Mechanic,35161.46,10,8
CUS 0xa548,December,16,Mechanic,35161.46,10,8
CUS 0xb9ea,September,34,Writer,9133.045,6,7
CUS 0xb9ea,October,34,Writer,9133.045,6,7
CUS 0xb9ea,November,34,Writer,9133.045,6,7
CUS 0xb9ea,December,34,Writer,9133.045,6,7
CUS 0x54c0,September,23,Entrepreneur,19283.47,10,8
CUS 0x54c0,October,23,Entrepreneur,19283.47,10,8
CUS 0x54c0,November,23,Entrepreneur,19283.47,10,8
CUS 0x54c0,December,23,       ,19283.47,10,8
CUS 0x258b,September,24,       ,66502.76,0,6
CUS 0x258b,October,24,       ,66502.76,0,6
CUS 0x258b,November,24,Scientist,66502.76,0,6
CUS 0x258b,December,24,Scientist,66502.76,0,6
CUS 0x4bb4,September,34,Media Manager,9444.795,7,8
CUS 0x4bb4,October,34,Media Manager,9444.795,7,8
CUS 0x4bb4,November,34,Media Manager,9444.795,7,8
CUS 0x4bb4,December,34,Media Manager,9444.795,7,8
CUS 0x8e75,September,47,Doctor,70112.78,1,7
CUS 0x8e75,October,47,Doctor,70112.78,1,7
CUS 0x8e75,November,47,Doctor,70112.78,1,7
CUS 0x8e75,December,47,Doctor,70112.78,1,7
CUS 0xf95,September,18,Entrepreneur,15604.56,9,5
CUS 0xf95,October,18,       ,15604.56,9,5
CUS 0xf95,November,18,Entrepreneur,15604.56,9,5
CUS 0xf95,December,18,Entrepreneur,15604.56,9,5
CUS 0x4028,September,37,Manager,68935.26,1,5
CUS 0x4028,October,37,Manager,68935.26,1,5
CUS 0x4028,November,37,Manager,68935.26,1,5
CUS 0x4028,December,37,Manager,68935.26,1,5
CUS 0x8db8,September,43,Doctor,31807,8,3
CUS 0x8db8,October,43,Doctor,31807,8,3
CUS 0x8db8,November,43,Doctor,31807,8,3
CUS 0x8db8,December,43,Doctor,31807,8,3
CUS 0x1e63,September,37,       ,10025.2,10,10
CUS 0x1e63,October,37,Musician,10025.2,10,10
CUS 0x1e63,November,37,Musician,10025.2,10,10
CUS 0x1e63,December,37,Musician,10025.2,10,10
CUS 0x4948,September,39,Media Manager,64036.88,8,4
CUS 0x4948,October,39,Media Manager,64036.88,8,4
CUS 0x4948,November,39,       ,64036.88,8,4
CUS 0x4948,December,39,Media Manager,64036.88,8,4
CUS 0xc37b,September,30,Teacher,9783.245,8,6
CUS 0xc37b,October,30,Teacher,9783.245,8,6
CUS 0xc37b,November,30,Teacher,9783.245,8,6
CUS 0xc37b,December,30,Teacher,9783.245,8,6
CUS 0xfcc,September,22,Accountant,86522.72,8,5
CUS 0xfcc,October,22,Accountant,86522.72,8,5
CUS 0xfcc,November,22,Accountant,86522.72,8,5
CUS 0xfcc,December,23,Accountant,86522.72,8,5
CUS 0x64ce,September,22,Lawyer,124419.66,3,4
CUS 0x64ce,October,22,Lawyer,124419.66,3,4
CUS 0x64ce,November,22,Lawyer,124419.66,3,4
CUS 0x64ce,December,22,Lawyer,124419.66,3,4
CUS 0x9574,September,50,Entrepreneur,15606.515,3,4
CUS 0x9574,October,50,Entrepreneur,15606.515,3,4
CUS 0x9574,November,51,Entrepreneur,15606.515,3,4
CUS 0x9574,December,51,Entrepreneur,15606.515,3,4
CUS 0xbc88,September,25,Developer,28230.92,8,6
CUS 0xbc88,October,25,       ,28230.92,8,6
CUS 0xbc88,November,25,Developer,28230.92,8,6
CUS 0xbc88,December,25,Developer,28230.92,8,6
CUS 0x661b,September,29,Developer,10623.765,6,3
CUS 0x661b,October,29,Developer,10623.765,6,3
CUS 0x661b,November,29,Developer,10623.765,6,3
CUS 0x661b,December,29,Developer,10623.765,6,3
CUS 0xc51,September,19,Teacher,11970.955,8,4
CUS 0xc51,October,19,Teacher,11970.955,8,4
CUS 0xc51,November,19,Teacher,11970.955,8,4
CUS 0xc51,December,19,Teacher,11970.955,8,4
CUS 0x9536,September,3355,Manager,112362.76,4,4
CUS 0x9536,October,41,Manager,112362.76,4,4
CUS 0x9536,November,41,Manager,112362.76,4,4
CUS 0x9536,December,-500,Manager,112362.76,4,4
CUS 0xc5a0,September,20,Manager,33335.24,1,6
CUS 0xc5a0,October,20,Manager,33335.24,1,6
CUS 0xc5a0,November,20,Manager,33335.24,1,6
CUS 0xc5a0,December,21,Manager,33335.24,1,6
CUS 0xb282,September,32,Manager,131577.84,2,3
CUS 0xb282,October,32,Manager,131577.84,2,3
CUS 0xb282,November,32,Manager,131577.84,2,3
CUS 0xb282,December,32,Manager,131577.84,2,3
CUS 0xb9b8,September,49,Entrepreneur,10850224,2,5
CUS 0xb9b8,October,8034,Entrepreneur,32314.44,2,5
CUS 0xb9b8,November,49,Entrepreneur,32314.44,2,5
CUS 0xb9b8,December,49,Entrepreneur,32314.44,2,5
CUS 0x3e81,September,20,Manager,7477136,0,5
CUS 0x3e81,October,20,       ,61235.6,0,5
CUS 0x3e81,November,20,Manager,61235.6,0,5
CUS 0x3e81,December,20,Manager,61235.6,0,423
CUS 0x3702,September,40,Journalist,19078.93,5,7
CUS 0x3702,October,40,Journalist,19078.93,5,7
CUS 0x3702,November,40,Journalist,19078.93,5,7
CUS 0x3702,December,4610,Journalist,19078.93,5,7
